      Iter       Train Loss      OOB Improve   Remaining Time 
        10           1.3592           0.0107            0.10s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3718           0.0014            0.24s
         2           1.3687          -0.0078            0.22s
         3           1.3671           0.0007            0.20s
         4           1.3673           0.0106            0.19s
         5           1.3644          -0.0065            0.17s
         6           1.3649           0.0123            0.16s
         7           1.3631          -0.0005            0.14s
         8           1.3618           0.0020            0.13s
         9           1.3586          -0.0086            0.11s
        10           1.3590           0.0120            0.10s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3720           0.0014            0.24s
         2           1.3686          -0.0159            0.22s
         3           1.3679           0.0080            0.20s
         4           1.3669           0.0054            0.19s
         5           1.3646          -0.0059            0.17s
         6           1.3630          -0.0008            0.16s
         7           1.3630           0.0146            0.14s
         8           1.3620           0.0053            0.13s
         9           1.3592          -0.0107            0.11s
        10           1.3591           0.0131            0.09s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3711           0.0014            0.24s
         2           1.3705           0.0094            0.22s
         3           1.3672          -0.0149            0.20s
         4           1.3664           0.0070            0.22s
         5           1.3634          -0.0122            0.21s
         6           1.3634           0.0141            0.18s
         7           1.3622           0.0041            0.16s
         8           1.3613           0.0055            0.14s
         9           1.3601           0.0042            0.12s
        10           1.3576          -0.0081            0.11s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3713           0.0015            0.24s
         2           1.3684          -0.0114            0.22s
         3           1.3685           0.0149            0.20s
         4           1.3661          -0.0065            0.19s
         5           1.3664           0.0164            0.17s
         6           1.3650           0.0022            0.16s
         7           1.3613          -0.0188            0.14s
         8           1.3620           0.0200            0.13s
         9           1.3604           0.0001            0.11s
        10           1.3571          -0.0152            0.09s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3713           0.0014            0.49s
         2           1.3704           0.0022            0.47s
         3           1.3677          -0.0004            0.46s
         4           1.3654           0.0001            0.44s
         5           1.3634           0.0007            0.42s
         6           1.3648           0.0057            0.34s
         7           1.3641           0.0026            0.34s
         8           1.3576          -0.0062            0.33s
         9           1.3596           0.0065            0.32s
        10           1.3568          -0.0006            0.31s
        20           1.3442           0.0017            0.16s
        30           1.3341           0.0058            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3723           0.0015            0.49s
         2           1.3698          -0.0001            0.24s
         3           1.3680           0.0010            0.31s
         4           1.3644          -0.0017            0.34s
         5           1.3672           0.0079            0.34s
         6           1.3625          -0.0035            0.34s
         7           1.3603           0.0004            0.34s
         8           1.3603           0.0037            0.29s
         9           1.3611           0.0047            0.28s
        10           1.3574          -0.0019            0.28s
        20           1.3443           0.0070            0.16s
        30           1.3298           0.0019            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3753           0.0014            0.98s
         2           1.3696          -0.0050            0.71s
         3           1.3685           0.0020            0.61s
         4           1.3667           0.0009            0.55s
         5           1.3619          -0.0036            0.51s
         6           1.3653           0.0087            0.46s
         7           1.3627          -0.0002            0.40s
         8           1.3641           0.0056            0.38s
         9           1.3578          -0.0058            0.36s
        10           1.3555           0.0001            0.35s
        20           1.3427          -0.0001            0.17s
        30           1.3296           0.0027            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3705           0.0015            0.49s
         2           1.3681          -0.0010            0.47s
         3           1.3671           0.0027            0.30s
         4           1.3680           0.0067            0.33s
         5           1.3649          -0.0022            0.34s
         6           1.3635           0.0016            0.34s
         7           1.3619           0.0010            0.34s
         8           1.3600           0.0004            0.33s
         9           1.3593           0.0030            0.32s
        10           1.3581           0.0021            0.29s
        20           1.3418           0.0008            0.17s
        30           1.3281          -0.0025            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3670           0.0015            0.49s
         2           1.3697           0.0112            0.24s
         3           1.3686           0.0022            0.30s
         4           1.3657          -0.0018            0.33s
         5           1.3646           0.0022            0.34s
         6           1.3630           0.0011            0.41s
         7           1.3648           0.0090            0.39s
         8           1.3602          -0.0060            0.38s
         9           1.3592           0.0026            0.41s
        10           1.3570          -0.0004            0.39s
        20           1.3441           0.0077            0.19s
        30           1.3320           0.0110            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3707           0.0015            0.49s
         2           1.3677          -0.0021            0.47s
         3           1.3696           0.0094            0.46s
         4           1.3662          -0.0031            0.44s
         5           1.3661           0.0045            0.42s
         6           1.3649           0.0020            0.41s
         7           1.3619          -0.0021            0.39s
         8           1.3601           0.0006            0.38s
         9           1.3595           0.0033            0.36s
        10           1.3581           0.0015            0.35s
        20           1.3426          -0.0031            0.18s
        30           1.3310           0.0026            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3716           0.0014            0.49s
         2           1.3693          -0.0010            0.47s
         3           1.3694           0.0060            0.46s
         4           1.3688           0.0042            0.44s
         5           1.3656          -0.0038            0.43s
         6           1.3618          -0.0057            0.41s
         7           1.3631           0.0097            0.40s
         8           1.3623           0.0033            0.38s
         9           1.3587          -0.0053            0.38s
        10           1.3589           0.0065            0.35s
        20           1.3429           0.0084            0.20s
        30           1.3313           0.0050            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3695           0.0015            0.49s
         2           1.3704           0.0083            0.47s
         3           1.3672          -0.0038            0.46s
         4           1.3657           0.0016            0.33s
         5           1.3675           0.0112            0.34s
         6           1.3635          -0.0064            0.34s
         7           1.3637           0.0065            0.34s
         8           1.3603          -0.0043            0.33s
         9           1.3604           0.0058            0.33s
        10           1.3580          -0.0012            0.31s
        20           1.3442          -0.0003            0.19s
        30           1.3292           0.0018            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3712           0.0015            0.49s
         2           1.3708           0.0043            0.47s
         3           1.3688          -0.0000            0.46s
         4           1.3668          -0.0003            0.44s
         5           1.3659           0.0033            0.42s
         6           1.3632          -0.0024            0.34s
         7           1.3613           0.0001            0.39s
         8           1.3615           0.0062            0.38s
         9           1.3596           0.0000            0.32s
        10           1.3546          -0.0092            0.31s
        20           1.3452           0.0106            0.19s
        30           1.3319           0.0054            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3692           0.0015            0.49s
         2           1.3689           0.0079            0.47s
         3           1.3686           0.0078            0.46s
         4           1.3663          -0.0030            0.44s
         5           1.3652           0.0034            0.42s
         6           1.3629          -0.0035            0.41s
         7           1.3626           0.0077            0.39s
         8           1.3608          -0.0009            0.38s
         9           1.3583          -0.0045            0.36s
        10           1.3578           0.0066            0.35s
        20           1.3417          -0.0121            0.20s
        30           1.3294          -0.0092            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3707           0.0015            0.49s
         2           1.3701           0.0065            0.71s
         3           1.3679          -0.0031            0.61s
         4           1.3662           0.0001            0.55s
         5           1.3637          -0.0041            0.53s
         6           1.3614          -0.0033            0.48s
         7           1.3624           0.0152            0.45s
         8           1.3615           0.0046            0.42s
         9           1.3592          -0.0035            0.41s
        10           1.3568          -0.0040            0.38s
        20           1.3436           0.0013            0.21s
        30           1.3297          -0.0003            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3695           0.0015            0.53s
         2           1.3697           0.0105            0.48s
         3           1.3685           0.0028            0.46s
         4           1.3653          -0.0082            0.44s
         5           1.3646           0.0055            0.51s
         6           1.3652           0.0132            0.48s
         7           1.3623          -0.0071            0.45s
         8           1.3608           0.0010            0.43s
         9           1.3612           0.0118            0.40s
        10           1.3575          -0.0113            0.38s
        20           1.3449           0.0025            0.21s
        30           1.3306           0.0041            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3706           0.0014            0.71s
         2           1.3698           0.0075            0.47s
         3           1.3688           0.0047            0.46s
         4           1.3668          -0.0030            0.44s
         5           1.3642          -0.0094            0.51s
         6           1.3632           0.0052            0.48s
         7           1.3622           0.0060            0.45s
         8           1.3608           0.0013            0.43s
         9           1.3606           0.0128            0.40s
        10           1.3574          -0.0151            0.38s
        20           1.3441           0.0034            0.21s
        30           1.3285          -0.0089            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3719           0.0015            0.49s
         2           1.3695          -0.0074            0.47s
         3           1.3682           0.0034            0.46s
         4           1.3665          -0.0008            0.44s
         5           1.3663           0.0130            0.51s
         6           1.3639          -0.0079            0.48s
         7           1.3617          -0.0048            0.45s
         8           1.3618           0.0149            0.43s
         9           1.3589          -0.0109            0.40s
        10           1.3580           0.0061            0.42s
        20           1.3424          -0.0109            0.21s
        30           1.3292           0.0027            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3734           0.0014            0.49s
         2           1.3692          -0.0230            0.47s
         3           1.3688           0.0105            0.46s
         4           1.3665          -0.0056            0.44s
         5           1.3642          -0.0062            0.43s
         6           1.3631           0.0039            0.41s
         7           1.3629           0.0124            0.45s
         8           1.3622           0.0084            0.43s
         9           1.3585          -0.0193            0.40s
        10           1.3581           0.0104            0.38s
        20           1.3433          -0.0019            0.20s
        30           1.3313           0.0176            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3690           0.0015            0.99s
         2           1.3703           0.0056            0.49s
         3           1.3682           0.0005            0.64s
         4           1.3630          -0.0041            0.71s
         5           1.3652           0.0068            0.74s
         6           1.3633           0.0009            0.76s
         7           1.3610           0.0002            0.77s
         8           1.3624           0.0056            0.77s
         9           1.3574          -0.0039            0.67s
        10           1.3615           0.0097            0.68s
        20           1.3410          -0.0068            0.59s
        30           1.3299           0.0012            0.46s
        40           1.3174           0.0062            0.32s
        50           1.3015          -0.0024            0.19s
        60           1.2925           0.0048            0.05s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3720           0.0015            0.99s
         2           1.3713           0.0027            0.98s
         3           1.3693           0.0006            0.96s
         4           1.3708           0.0058            0.95s
         5           1.3646          -0.0057            0.79s
         6           1.3633           0.0017            0.76s
         7           1.3610           0.0002            0.77s
         8           1.3588           0.0003            0.77s
         9           1.3594           0.0045            0.77s
        10           1.3556          -0.0021            0.78s
        20           1.3448           0.0028            0.59s
        30           1.3308          -0.0024            0.46s
        40           1.3195           0.0064            0.34s
        50           1.3020          -0.0025            0.19s
        60           1.2877          -0.0058            0.05s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3663           0.0015            0.00s
         2           1.3682           0.0066            0.49s
         3           1.3673           0.0022            0.64s
         4           1.3684           0.0053            0.71s
         5           1.3646          -0.0021            0.74s
         6           1.3649           0.0040            0.76s
         7           1.3621          -0.0006            0.77s
         8           1.3602           0.0008            0.77s
         9           1.3573          -0.0007            0.77s
        10           1.3578           0.0043            0.68s
        20           1.3460           0.0068            0.59s
        30           1.3305           0.0041            0.45s
        40           1.3176           0.0037            0.32s
        50           1.3034           0.0003            0.19s
        60           1.2899           0.0041            0.05s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3728           0.0014            0.99s
         2           1.3693          -0.0033            0.98s
         3           1.3676           0.0010            0.96s
         4           1.3658           0.0006            0.94s
         5           1.3644           0.0016            0.93s
         6           1.3644           0.0047            0.91s
         7           1.3645           0.0051            0.90s
         8           1.3611          -0.0033            0.88s
         9           1.3582          -0.0019            0.87s
        10           1.3574           0.0027            0.76s
        20           1.3420           0.0012            0.66s
        30           1.3302           0.0005            0.52s
        40           1.3176          -0.0005            0.36s
        50           1.3031           0.0045            0.21s
        60           1.2882           0.0008            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3680           0.0015            0.99s
         2           1.3686           0.0063            0.99s
         3           1.3681           0.0037            0.98s
         4           1.3676           0.0037            0.95s
         5           1.3607          -0.0112            0.94s
         6           1.3649           0.0145            0.95s
         7           1.3650           0.0050            0.95s
         8           1.3585          -0.0102            0.98s
         9           1.3562          -0.0007            0.94s
        10           1.3588           0.0108            0.91s
        20           1.3437           0.0062            0.69s
        30           1.3278          -0.0082            0.52s
        40           1.3170           0.0041            0.37s
        50           1.3038           0.0040            0.21s
        60           1.2880          -0.0034            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3716           0.0014            0.00s
         2           1.3708           0.0029            0.49s
         3           1.3688           0.0001            0.64s
         4           1.3669           0.0004            0.72s
         5           1.3666           0.0041            0.75s
         6           1.3647           0.0005            0.77s
         7           1.3620          -0.0015            0.77s
         8           1.3631           0.0073            0.77s
         9           1.3606          -0.0011            0.78s
        10           1.3583          -0.0006            0.68s
        20           1.3437          -0.0016            0.63s
        30           1.3303           0.0014            0.48s
        40           1.3158           0.0049            0.34s
        50           1.3036           0.0008            0.20s
        60           1.2899          -0.0000            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3689           0.0015            2.01s
         2           1.3680           0.0032            1.48s
         3           1.3694           0.0102            0.97s
         4           1.3681           0.0019            0.95s
         5           1.3662          -0.0001            0.93s
         6           1.3632          -0.0032            0.92s
         7           1.3628           0.0043            0.90s
         8           1.3619           0.0032            0.88s
         9           1.3605           0.0016            0.87s
        10           1.3577          -0.0027            0.87s
        20           1.3422          -0.0040            0.66s
        30           1.3304           0.0056            0.54s
        40           1.3163           0.0024            0.37s
        50           1.3034           0.0033            0.22s
        60           1.2885          -0.0000            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3704           0.0015            0.99s
         2           1.3669          -0.0046            1.02s
         3           1.3695           0.0134            0.96s
         4           1.3675           0.0000            0.95s
         5           1.3655          -0.0003            0.74s
         6           1.3629          -0.0019            0.76s
         7           1.3631           0.0062            0.77s
         8           1.3618           0.0021            0.78s
         9           1.3597          -0.0006            0.82s
        10           1.3579           0.0004            0.79s
        20           1.3445           0.0017            0.66s
        30           1.3304           0.0005            0.52s
        40           1.3149          -0.0043            0.37s
        50           1.3011          -0.0012            0.21s
        60           1.2893           0.0015            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3708           0.0015            0.99s
         2           1.3711           0.0067            0.98s
         3           1.3687          -0.0013            0.96s
         4           1.3670           0.0006            0.71s
         5           1.3647          -0.0010            0.75s
         6           1.3630           0.0007            0.77s
         7           1.3617           0.0019            0.77s
         8           1.3597          -0.0003            0.78s
         9           1.3590           0.0035            0.84s
        10           1.3549          -0.0067            0.77s
        20           1.3439           0.0044            0.66s
        30           1.3289          -0.0085            0.52s
        40           1.3166           0.0082            0.37s
        50           1.3059           0.0074            0.22s
        60           1.2895          -0.0013            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3710           0.0014            0.99s
         2           1.3688          -0.0025            0.98s
         3           1.3684           0.0074            0.96s
         4           1.3670           0.0017            0.95s
         5           1.3649          -0.0022            0.93s
         6           1.3641           0.0049            0.91s
         7           1.3628           0.0022            0.90s
         8           1.3618           0.0038            0.97s
         9           1.3585          -0.0090            0.87s
        10           1.3576           0.0042            0.85s
        20           1.3442           0.0031            0.73s
        30           1.3310           0.0006            0.57s
        40           1.3170           0.0015            0.40s
        50           1.3042           0.0054            0.23s
        60           1.2905           0.0010            0.07s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3716           0.0015            0.99s
         2           1.3681          -0.0100            1.30s
         3           1.3668           0.0022            1.28s
         4           1.3663           0.0068            1.18s
         5           1.3655           0.0053            1.11s
         6           1.3634          -0.0027            1.06s
         7           1.3617           0.0005            1.02s
         8           1.3623           0.0127            0.99s
         9           1.3594          -0.0069            0.96s
        10           1.3572          -0.0026            0.93s
        20           1.3440          -0.0020            0.76s
        30           1.3306           0.0014            0.59s
        40           1.3165          -0.0060            0.41s
        50           1.3039           0.0014            0.24s
        60           1.2911           0.0052            0.07s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3706           0.0015            1.99s
         2           1.3698           0.0052            1.47s
         3           1.3673          -0.0041            1.28s
         4           1.3655          -0.0006            1.18s
         5           1.3656           0.0100            1.11s
         6           1.3669           0.0167            1.06s
         7           1.3619          -0.0185            1.03s
         8           1.3594          -0.0045            0.99s
         9           1.3595           0.0099            0.96s
        10           1.3581           0.0017            0.94s
        20           1.3447           0.0060            0.76s
        30           1.3300           0.0071            0.59s
        40           1.3171           0.0049            0.41s
        50           1.3036          -0.0003            0.24s
        60           1.2894          -0.0055            0.07s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3707           0.0015            0.99s
         2           1.3695           0.0042            0.98s
         3           1.3683           0.0035            1.07s
         4           1.3661          -0.0051            0.95s
         5           1.3650           0.0046            1.12s
         6           1.3629          -0.0047            1.07s
         7           1.3627           0.0128            1.03s
         8           1.3601          -0.0097            0.99s
         9           1.3602           0.0153            0.96s
        10           1.3573          -0.0114            0.96s
        20           1.3435          -0.0042            0.78s
        30           1.3296          -0.0031            0.61s
        40           1.3171           0.0031            0.42s
        50           1.3034          -0.0033            0.24s
        60           1.2905           0.0060            0.07s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3722           0.0014            0.99s
         2           1.3697          -0.0080            0.98s
         3           1.3678          -0.0020            1.19s
         4           1.3662           0.0001            1.18s
         5           1.3644          -0.0017            1.11s
         6           1.3634           0.0057            1.07s
         7           1.3613          -0.0043            1.03s
         8           1.3617           0.0179            0.99s
         9           1.3601          -0.0005            0.96s
        10           1.3583          -0.0013            0.93s
        20           1.3427          -0.0103            0.76s
        30           1.3303           0.0099            0.59s
        40           1.3152           0.0048            0.43s
        50           1.3033          -0.0056            0.24s
        60           1.2887          -0.0078            0.07s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3709           0.0015            0.99s
         2           1.3704           0.0098            0.98s
         3           1.3680          -0.0077            0.96s
         4           1.3667           0.0034            0.94s
         5           1.3646          -0.0050            0.93s
         6           1.3634           0.0042            1.07s
         7           1.3632           0.0122            1.03s
         8           1.3606          -0.0094            0.99s
         9           1.3580          -0.0087            0.96s
        10           1.3576           0.0110            0.94s
        20           1.3451           0.0200            0.76s
        30           1.3294           0.0011            0.59s
        40           1.3173           0.0108            0.42s
        50           1.3031           0.0072            0.24s
        60           1.2898          -0.0078            0.07s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3743           0.0014            2.00s
         2           1.3676          -0.0066            1.98s
         3           1.3698           0.0070            1.31s
         4           1.3651          -0.0034            1.46s
         5           1.3622          -0.0007            1.55s
         6           1.3611           0.0019            1.60s
         7           1.3611           0.0036            1.63s
         8           1.3609           0.0033            1.42s
         9           1.3569          -0.0026            1.46s
        10           1.3573           0.0043            1.49s
        20           1.3474           0.0056            1.36s
        30           1.3300           0.0065            1.29s
        40           1.3176           0.0014            1.15s
        50           1.3044           0.0029            1.03s
        60           1.2888           0.0024            0.91s
        70           1.2753          -0.0082            0.78s
        80           1.2648           0.0023            0.64s
        90           1.2529           0.0019            0.51s
       100           1.2407          -0.0015            0.38s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3685           0.0015            2.00s
         2           1.3704           0.0065            1.99s
         3           1.3661          -0.0027            1.97s
         4           1.3659           0.0033            2.11s
         5           1.3635          -0.0000            1.95s
         6           1.3612           0.0001            1.94s
         7           1.3632           0.0067            1.92s
         8           1.3618           0.0015            1.90s
         9           1.3619           0.0038            1.68s
        10           1.3559          -0.0054            1.68s
        20           1.3434           0.0022            1.54s
        30           1.3311           0.0065            1.34s
        40           1.3147           0.0015            1.22s
        50           1.3028          -0.0014            1.08s
        60           1.2900           0.0069            0.95s
        70           1.2748          -0.0048            0.80s
        80           1.2637           0.0025            0.66s
        90           1.2454          -0.0122            0.53s
       100           1.2400           0.0004            0.38s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3728           0.0014            2.00s
         2           1.3697          -0.0011            2.00s
         3           1.3679           0.0009            1.32s
         4           1.3688           0.0049            1.48s
         5           1.3650          -0.0020            1.57s
         6           1.3651           0.0036            1.62s
         7           1.3617          -0.0014            1.65s
         8           1.3599           0.0009            1.49s
         9           1.3584           0.0013            1.47s
        10           1.3563           0.0005            1.50s
        20           1.3427          -0.0025            1.36s
        30           1.3313           0.0040            1.34s
        40           1.3154           0.0037            1.18s
        50           1.3016           0.0011            1.04s
        60           1.2897           0.0038            0.91s
        70           1.2794           0.0012            0.78s
        80           1.2648           0.0023            0.64s
        90           1.2528          -0.0005            0.51s
       100           1.2400           0.0007            0.38s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3729           0.0014            1.99s
         2           1.3687          -0.0050            1.98s
         3           1.3686           0.0045            1.98s
         4           1.3649          -0.0037            2.05s
         5           1.3636           0.0016            1.96s
         6           1.3627           0.0028            1.94s
         7           1.3656           0.0115            1.92s
         8           1.3600          -0.0082            1.67s
         9           1.3586           0.0015            1.68s
        10           1.3592           0.0062            1.77s
        20           1.3414          -0.0028            1.54s
        30           1.3299          -0.0006            1.40s
        40           1.3193           0.0058            1.29s
        50           1.3025          -0.0053            1.16s
        60           1.2889          -0.0031            1.00s
        70           1.2794           0.0039            0.85s
        80           1.2664           0.0088            0.71s
        90           1.2523          -0.0007            0.56s
       100           1.2412          -0.0027            0.42s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3698           0.0015            1.99s
         2           1.3706           0.0068            0.99s
         3           1.3648          -0.0087            1.31s
         4           1.3644           0.0038            1.47s
         5           1.3644           0.0050            1.55s
         6           1.3648           0.0058            1.60s
         7           1.3644           0.0039            1.64s
         8           1.3640           0.0037            1.66s
         9           1.3595          -0.0057            1.67s
        10           1.3572          -0.0005            1.68s
        20           1.3441           0.0017            1.62s
        30           1.3276          -0.0068            1.44s
        40           1.3186           0.0140            1.32s
        50           1.3034           0.0019            1.18s
        60           1.2911           0.0008            1.04s
        70           1.2742          -0.0029            0.88s
        80           1.2636          -0.0037            0.73s
        90           1.2523           0.0060            0.57s
       100           1.2406           0.0006            0.42s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3697           0.0015            2.04s
         2           1.3688           0.0027            2.00s
         3           1.3692           0.0057            1.32s
         4           1.3678           0.0017            1.47s
         5           1.3669           0.0027            1.56s
         6           1.3637          -0.0028            1.61s
         7           1.3632           0.0036            1.64s
         8           1.3612           0.0002            1.66s
         9           1.3595           0.0009            1.67s
        10           1.3563          -0.0027            1.49s
        20           1.3452           0.0061            1.48s
        30           1.3297          -0.0022            1.39s
        40           1.3166          -0.0029            1.25s
        50           1.3056           0.0076            1.13s
        60           1.2903           0.0012            0.98s
        70           1.2799           0.0068            0.84s
        80           1.2646          -0.0030            0.70s
        90           1.2523           0.0005            0.56s
       100           1.2414           0.0031            0.41s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3686           0.0014            2.00s
         2           1.3681           0.0042            1.98s
         3           1.3700           0.0114            2.07s
         4           1.3686           0.0016            1.95s
         5           1.3661          -0.0016            1.93s
         6           1.3624          -0.0054            1.92s
         7           1.3626           0.0063            1.90s
         8           1.3634           0.0079            1.89s
         9           1.3586          -0.0086            1.87s
        10           1.3562          -0.0015            1.86s
        20           1.3441           0.0026            1.70s
        30           1.3300           0.0044            1.54s
        40           1.3152          -0.0052            1.35s
        50           1.3039          -0.0027            1.18s
        60           1.2869          -0.0055            1.02s
        70           1.2758          -0.0067            0.88s
        80           1.2681           0.0138            0.73s
        90           1.2543           0.0032            0.59s
       100           1.2379          -0.0032            0.44s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3696           0.0015            2.00s
         2           1.3687           0.0032            2.17s
         3           1.3676           0.0026            2.01s
         4           1.3669           0.0038            1.99s
         5           1.3664           0.0042            1.98s
         6           1.3637          -0.0023            2.28s
         7           1.3624           0.0019            2.22s
         8           1.3607           0.0008            2.17s
         9           1.3595           0.0020            2.12s
        10           1.3580           0.0014            2.08s
        20           1.3448           0.0004            1.81s
        30           1.3313          -0.0004            1.61s
        40           1.3151          -0.0010            1.54s
        50           1.3065           0.0114            1.39s
        60           1.2875          -0.0096            1.21s
        70           1.2760          -0.0036            1.05s
        80           1.2635           0.0008            0.86s
        90           1.2537           0.0096            0.70s
       100           1.2380           0.0006            0.51s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3693           0.0015            1.93s
         2           1.3696           0.0066            1.99s
         3           1.3684           0.0022            2.01s
         4           1.3660          -0.0015            1.87s
         5           1.3654           0.0042            1.90s
         6           1.3623          -0.0036            1.86s
         7           1.3632           0.0084            1.86s
         8           1.3615           0.0006            1.61s
         9           1.3604           0.0023            1.69s
        10           1.3587           0.0007            1.71s
        20           1.3451           0.0106            1.61s
        30           1.3300           0.0031            1.47s
        40           1.3158          -0.0023            1.32s
        50           1.3037          -0.0030            1.17s
        60           1.2902          -0.0010            1.03s
        70           1.2763          -0.0051            0.87s
        80           1.2639          -0.0040            0.72s
        90           1.2523           0.0004            0.58s
       100           1.2406           0.0017            0.43s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3703           0.0014            2.12s
         2           1.3692           0.0039            3.25s
         3           1.3672          -0.0018            2.72s
         4           1.3666           0.0062            2.51s
         5           1.3655           0.0032            2.38s
         6           1.3618          -0.0112            2.29s
         7           1.3634           0.0186            2.23s
         8           1.3616          -0.0007            2.17s
         9           1.3589          -0.0059            2.12s
        10           1.3588           0.0093            2.08s
        20           1.3444           0.0023            1.81s
        30           1.3301           0.0034            1.61s
        40           1.3166          -0.0015            1.45s
        50           1.3033           0.0019            1.28s
        60           1.2915           0.0102            1.11s
        70           1.2782           0.0034            0.95s
        80           1.2656           0.0034            0.79s
        90           1.2519          -0.0043            0.62s
       100           1.2400          -0.0017            0.46s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3712           0.0014            2.00s
         2           1.3704           0.0055            1.98s
         3           1.3689           0.0008            1.97s
         4           1.3667          -0.0023            1.95s
         5           1.3651           0.0007            1.94s
         6           1.3628          -0.0037            1.92s
         7           1.3617           0.0032            1.90s
         8           1.3602           0.0015            1.89s
         9           1.3589           0.0023            1.88s
        10           1.3572          -0.0002            1.94s
        20           1.3430          -0.0047            1.76s
        30           1.3296           0.0103            1.70s
        40           1.3161          -0.0007            1.49s
        50           1.3021           0.0001            1.34s
        60           1.2896          -0.0002            1.19s
        70           1.2762          -0.0102            1.00s
        80           1.2648           0.0068            0.83s
        90           1.2526           0.0017            0.66s
       100           1.2396           0.0007            0.48s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3693           0.0015            1.99s
         2           1.3706           0.0172            1.98s
         3           1.3685          -0.0020            1.97s
         4           1.3641          -0.0154            1.95s
         5           1.3648           0.0136            2.32s
         6           1.3645           0.0075            2.24s
         7           1.3623          -0.0024            2.18s
         8           1.3610           0.0017            2.13s
         9           1.3595           0.0013            2.09s
        10           1.3591           0.0072            2.05s
        20           1.3430           0.0022            1.87s
        30           1.3294           0.0011            1.73s
        40           1.3159          -0.0004            1.48s
        50           1.3047           0.0061            1.32s
        60           1.2885          -0.0039            1.15s
        70           1.2783           0.0115            0.97s
        80           1.2650           0.0013            0.81s
        90           1.2537           0.0089            0.64s
       100           1.2391          -0.0021            0.47s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3703           0.0014            2.00s
         2           1.3690           0.0027            1.98s
         3           1.3681           0.0056            1.97s
         4           1.3662          -0.0022            2.20s
         5           1.3655           0.0077            2.31s
